90:18:7C:26:3F:11,Wed Jul 03 16:08:50 EDT 2013,"[1035.3664569610635, 1281.4282983267499, 1001.4302728640976]"
90:18:7C:26:3F:11,Wed Jul 03 16:08:57 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Wed Jul 03 16:09:03 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Wed Jul 03 16:09:23 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Wed Jul 03 16:10:14 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Wed Jul 03 17:32:15 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Thu Jul 11 12:24:40 EDT 2013,"[1065.0356394778737, 1362.875412300601, 1217.816015386416]"
90:18:7C:26:3F:11,Thu Jul 11 12:24:46 EDT 2013,"[1056.7472624187428, 1325.1557902373288, 1133.5604633428825]"
90:18:7C:26:3F:11,Thu Jul 11 12:25:06 EDT 2013,"[1071.8141585883823, 1362.6788240709955, 1210.167019938634]"
90:18:7C:26:3F:11,Thu Jul 11 12:25:15 EDT 2013,"[1093.3080391173032, 1380.4423282232876, 1159.7581873547774]"
90:18:7C:26:3F:11,Thu Jul 11 12:25:29 EDT 2013,"[1084.629559732758, 1363.4238785651887, 1197.3678427230295]"
90:18:7C:26:3F:11,Thu Jul 11 12:26:31 EDT 2013,"[1057.5291762631962, 1375.6991116409022, 1065.7905837576113]"
90:18:7C:26:3F:11,Thu Jul 11 12:26:40 EDT 2013,"[1068.3422603546064, 1341.041587671892, 1077.5383059537676]"
90:18:7C:26:3F:11,Thu Jul 11 12:27:47 EDT 2013,"[1054.430893955735, 1378.1917288145876, 1036.2943558062352]"
90:18:7C:26:3F:11,Thu Jul 11 12:29:07 EDT 2013,"[1075.2983847113808, 1330.4618119567765, 1244.7505834958392]"
90:18:7C:26:3F:11,Thu Jul 11 12:29:28 EDT 2013,"[1067.460560111368, 1355.1209384651884, 1243.7747267453199]"
90:18:7C:26:3F:11,Thu Jul 11 12:29:35 EDT 2013,"[1053.592780143908, 1349.9177525119521, 1084.7982180991733]"
